id,slug,market_segment,name,brand,type,category,description,price_base_usd,release_date,release_year,compatibility,specs,technologies,benchmarks,tags,created_at,price_base_eur
cpu-amd-ryzen-8600g,amd-ryzen-5-8600g,gaming,AMD Ryzen 5 8600G,AMD,cpu,mid-range,"APU Ryzen 5 de escritorio basada en Zen 4 Phoenix para plataforma AM5. Ofrece 6 núcleos y 12 hilos, frecuencia base de 4.3 GHz, boost de hasta 5.0 GHz, 22 MB de caché total L2+L3, TDP de 65 W, DDR5-5200, PCIe 4.0, gráficos Radeon 760M de 8 núcleos RDNA 3 y motor AMD Ryzen AI.",229,2024-01-31,2024,"{""pcie"":4,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":256}","{""tdp"":65,""cache"":{""l1"":384,""l2"":6144,""l3"":16384},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Zen 4 (Phoenix)"",""base_frequency"":4.3,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 de 4 nm para alto rendimiento y eficiencia.""},{""name"":""AMD Radeon 760M Graphics"",""description"":""Gráficos integrados RDNA 3 con 8 núcleos gráficos y frecuencia de hasta 2800 MHz.""},{""name"":""AMD Ryzen AI"",""description"":""NPU integrada para acelerar cargas de IA compatibles en escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""Curve Optimizer"",""description"":""Permite ajustar la curva de voltaje y frecuencia para mejorar eficiencia y boost.""},{""name"":""PCIe 4.0 Support"",""description"":""Soporte PCI Express 4.0 para GPU y almacenamiento compatible.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":25182,""cinebench_multi"":14067,""geekbench_single"":2671}","[""Zen 4"",""AM5"",""DDR5"",""APU"",""Radeon 760M"",""Ryzen AI"",""6 Cores""]",2026-08-16 19:37:00+00,249
cpu-amd-ryzen-8700g,amd-ryzen-7-8700g,gaming,AMD Ryzen 7 8700G,AMD,cpu,high-end,"APU Ryzen 7 de escritorio basada en Zen 4 Phoenix para plataforma AM5. Integra 8 núcleos y 16 hilos, frecuencia base de 4.2 GHz, boost de hasta 5.1 GHz, 24 MB de caché total L2+L3, TDP de 65 W, DDR5-5200, PCIe 4.0, gráficos Radeon 780M de 12 núcleos RDNA 3 y motor AMD Ryzen AI.",329,2024-01-31,2024,"{""pcie"":4,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5200,""ram_max_support"":256}","{""tdp"":65,""cache"":{""l1"":512,""l2"":8192,""l3"":16384},""cores"":8,""threads"":16,""power_base"":65,""architecture"":""Zen 4 (Phoenix)"",""base_frequency"":4.2,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.1}","[{""name"":""Zen 4 Architecture"",""description"":""Arquitectura AMD Zen 4 de 4 nm para alto rendimiento y eficiencia.""},{""name"":""AMD Radeon 780M Graphics"",""description"":""Gráficos integrados RDNA 3 con 12 núcleos gráficos y frecuencia de hasta 2900 MHz.""},{""name"":""AMD Ryzen AI"",""description"":""NPU integrada con rendimiento de hasta 16 TOPS para cargas de IA compatibles.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""Precision Boost Overdrive"",""description"":""Permite elevar límites de potencia y boost cuando la refrigeración y la placa lo permiten.""},{""name"":""Curve Optimizer"",""description"":""Permite ajustar la curva de voltaje y frecuencia para mejorar eficiencia y boost.""},{""name"":""PCIe 4.0 Support"",""description"":""Soporte PCI Express 4.0 para GPU y almacenamiento compatible.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":31477,""cinebench_multi"":18040,""geekbench_single"":2721}","[""Zen 4"",""AM5"",""DDR5"",""APU"",""Radeon 780M"",""Ryzen AI"",""8 Cores""]",2026-08-16 19:37:00+00,349
cpu-amd-ryzen-9600,amd-ryzen-5-9600,gaming,AMD Ryzen 5 9600,AMD,cpu,mid-range,"Procesador de escritorio Ryzen 9000 de gama media basado en Zen 5 (Granite Ridge). Ofrece 6 núcleos y 12 hilos, frecuencia base de 3.8 GHz y boost de hasta 5.2 GHz, 38 MB de caché total (L2+L3), soporte DDR5-5600 y PCIe 5.0, gráficos integrados AMD Radeon Graphics y disipador AMD Wraith Stealth incluido.",189,2025-02-19,2025,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":256}","{""tdp"":65,""cache"":{""l1"":480,""l2"":6144,""l3"":32768},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Zen 5 (Granite Ridge)"",""base_frequency"":3.8,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.2}","[{""name"":""Zen 5 Architecture"",""description"":""Arquitectura AMD Zen 5 de alta eficiencia y mayor IPC para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso de fabricación avanzado para los chiplets de CPU Zen 5.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":29310,""cinebench_multi"":17215,""geekbench_single"":2753}","[""Zen 5"",""AM5"",""DDR5"",""PCIe 5.0"",""Granite Ridge"",""6 Cores""]",2026-08-16 18:46:00+00,173.88
cpu-amd-ryzen-9600x,amd-ryzen-5-9600x,gaming,AMD Ryzen 5 9600X,AMD,cpu,mid-range,"Procesador de escritorio de 6 núcleos y 12 hilos perteneciente a la serie Ryzen 9000 basada en la arquitectura Zen 5 (Granite Ridge). Fabricado en proceso de 4nm, ofrece una frecuencia base de 3.9 GHz y boost de 5.4 GHz, con mejoras significativas en IPC (instrucciones por ciclo), compatibilidad con DDR5 y PCIe 5.0, e iGPU RDNA 2.",279.00,2024-08-08,2024,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":65,""cache"":{""l1"":480,""l2"":6144,""l3"":32768},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Zen 5 (Granite Ridge)"",""base_frequency"":3.9,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.4}","[{""name"":""Zen 5 Architecture"",""description"":""Nueva microarquitectura con mejoras significativas de IPC y eficiencia.""},{""name"":""AMD EXPO"",""description"":""Perfiles de memoria de alto rendimiento optimizados para DDR5.""},{""name"":""Precision Boost 2"",""description"":""Aumenta dinámicamente las frecuencias según la temperatura y carga de trabajo.""},{""name"":""TSMC 4nm FinFET"",""description"":""Litografía avanzada de alta densidad para máxima eficiencia energética.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte nativo para dispositivos PCIe 5.0 en ranuras M.2 y GPU.""}]","{""passmark_score"":32800,""cinebench_multi"":16800,""geekbench_single"":2850}","[""Zen 5"",""AM5"",""DDR5"",""PCIe 5.0"",""Granite Ridge"",""6 Cores""]",2026-05-03 17:06:12.856271+00,256.68
cpu-amd-ryzen-9700x,amd-ryzen-7-9700x,gaming,AMD Ryzen 7 9700X,AMD,cpu,high-end,"Procesador de escritorio Ryzen 7 basado en Zen 5 (Granite Ridge). Integra 8 núcleos y 16 hilos, 3.8 GHz de frecuencia base y boost de hasta 5.5 GHz, 40 MB de caché total (L2+L3), soporte DDR5-5600, PCIe 5.0 y gráficos integrados AMD Radeon Graphics para builds AM5 de alto rendimiento.",359,2024-08-08,2024,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":256}","{""tdp"":65,""cache"":{""l1"":640,""l2"":8192,""l3"":32768},""cores"":8,""threads"":16,""power_base"":65,""architecture"":""Zen 5 (Granite Ridge)"",""base_frequency"":3.8,""efficency_cores"":0,""power_turbo_max"":88,""turbo_frequency"":5.5}","[{""name"":""Zen 5 Architecture"",""description"":""Arquitectura AMD Zen 5 de alta eficiencia y mayor IPC para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso de fabricación avanzado para los chiplets de CPU Zen 5.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":36962,""cinebench_multi"":23127,""geekbench_single"":3023}","[""Zen 5"",""AM5"",""DDR5"",""PCIe 5.0"",""High-End Gaming"",""8 Cores""]",2026-08-16 18:46:00+00,399
cpu-amd-ryzen-9800x3d,amd-ryzen-7-9800x3d,gaming,AMD Ryzen 7 9800X3D,AMD,cpu,enthusiast,"El rey indiscutible del rendimiento gaming basado en la microarquitectura Zen 5 y la 2ª generación de la tecnología AMD 3D V-Cache (con la memoria caché ubicada bajo el CCD para mejor transferencia térmica). Ofrece 8 núcleos, 16 hilos, boost de 5.2 GHz y desbloqueo completo para overclocking en plataforma AM5 con soporte PCIe 5.0 y DDR5.",479.00,2024-11-07,2024,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":192}","{""tdp"":120,""cache"":{""l1"":640,""l2"":8192,""l3"":98304},""cores"":8,""threads"":16,""power_base"":120,""architecture"":""Zen 5 (Granite Ridge)"",""base_frequency"":4.7,""efficency_cores"":0,""power_turbo_max"":162,""turbo_frequency"":5.2}","[{""name"":""2nd Gen AMD 3D V-Cache"",""description"":""Reorganización térmica con el bloque de caché L3 de 64MB situado debajo del DIE de cómputo, permitiendo mayores frecuencias y temperaturas más bajas.""},{""name"":""Unlocked for Overclocking"",""description"":""Primera CPU 3D V-Cache completamente desbloqueada para overclocking manual y PBO.""},{""name"":""Zen 5 Architecture"",""description"":""Importante salto de IPC con pipeline mejorado y ejecución más ancha.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 garantizados.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso avanzado para una eficiencia energética superior.""}]","{""passmark_score"":37500,""cinebench_multi"":23500,""geekbench_single"":3300}","[""Zen 5"",""3D V-Cache"",""AM5"",""Ultimate Gaming"",""Enthusiast"",""8 Cores""]",2026-05-03 17:06:12.856271+00,440.68
cpu-amd-ryzen-9900x,amd-ryzen-9-9900x,gaming,AMD Ryzen 9 9900X,AMD,cpu,enthusiast,"Procesador Ryzen 9 de escritorio basado en Zen 5 (Granite Ridge), orientado a gaming avanzado, streaming y creación de contenido. Combina 12 núcleos y 24 hilos, 4.4 GHz de frecuencia base, boost de hasta 5.6 GHz, 76 MB de caché total (L2+L3), DDR5-5600, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",499,2024-08-15,2024,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":256}","{""tdp"":120,""cache"":{""l1"":960,""l2"":12288,""l3"":65536},""cores"":12,""threads"":24,""power_base"":120,""architecture"":""Zen 5 (Granite Ridge)"",""base_frequency"":4.4,""efficency_cores"":0,""power_turbo_max"":162,""turbo_frequency"":5.6}","[{""name"":""Zen 5 Architecture"",""description"":""Arquitectura AMD Zen 5 de alta eficiencia y mayor IPC para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso de fabricación avanzado para los chiplets de CPU Zen 5.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":54366,""cinebench_multi"":32960,""geekbench_single"":3010}","[""Zen 5"",""AM5"",""DDR5"",""PCIe 5.0"",""Ryzen 9"",""12 Cores""]",2026-08-16 18:46:00+00,539
cpu-amd-ryzen-9900x3d,amd-ryzen-9-9900x3d,gaming,AMD Ryzen 9 9900X3D,AMD,cpu,enthusiast,"Procesador Ryzen 9 X3D basado en Zen 5 (Granite Ridge X3D), enfocado a gaming entusiasta y cargas sensibles a caché. Integra 12 núcleos y 24 hilos, 4.4 GHz base, boost de hasta 5.5 GHz, 140 MB de caché total (L2+L3) gracias a 2nd Gen AMD 3D V-Cache, DDR5-5600, PCIe 5.0 y gráficos Radeon integrados.",599,2025-03-12,2025,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":256}","{""tdp"":120,""cache"":{""l1"":960,""l2"":12288,""l3"":131072},""cores"":12,""threads"":24,""power_base"":120,""architecture"":""Zen 5 (Granite Ridge X3D)"",""base_frequency"":4.4,""efficency_cores"":0,""power_turbo_max"":162,""turbo_frequency"":5.5}","[{""name"":""2nd Gen AMD 3D V-Cache"",""description"":""Caché L3 apilada de segunda generación para mejorar el rendimiento en cargas sensibles a caché.""},{""name"":""Zen 5 Architecture"",""description"":""Arquitectura AMD Zen 5 de alta eficiencia y mayor IPC para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso de fabricación avanzado para los chiplets de CPU Zen 5.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""}]","{""passmark_score"":56122,""cinebench_multi"":32960,""geekbench_single"":3041}","[""Zen 5"",""3D V-Cache"",""AM5"",""Ryzen 9"",""Enthusiast"",""12 Cores""]",2026-08-16 18:46:00+00,659
cpu-amd-ryzen-9950x,amd-ryzen-9-9950x,gaming,AMD Ryzen 9 9950X,AMD,cpu,enthusiast,"Procesador insignia Ryzen 9 basado en Zen 5 (Granite Ridge), diseñado para equipos entusiastas de gaming, renderizado y productividad pesada. Ofrece 16 núcleos y 32 hilos, 4.3 GHz base, boost de hasta 5.7 GHz, 80 MB de caché total (L2+L3), DDR5-5600, PCIe 5.0 y gráficos integrados AMD Radeon Graphics.",649,2024-08-15,2024,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":256}","{""tdp"":170,""cache"":{""l1"":1280,""l2"":16384,""l3"":65536},""cores"":16,""threads"":32,""power_base"":170,""architecture"":""Zen 5 (Granite Ridge)"",""base_frequency"":4.3,""efficency_cores"":0,""power_turbo_max"":230,""turbo_frequency"":5.7}","[{""name"":""Zen 5 Architecture"",""description"":""Arquitectura AMD Zen 5 de alta eficiencia y mayor IPC para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso de fabricación avanzado para los chiplets de CPU Zen 5.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":65741,""cinebench_multi"":42871,""geekbench_single"":3029}","[""Zen 5"",""AM5"",""DDR5"",""PCIe 5.0"",""Flagship"",""16 Cores""]",2026-08-16 18:46:00+00,709
cpu-amd-ryzen-9950x3d,amd-ryzen-9-9950x3d,gaming,AMD Ryzen 9 9950X3D,AMD,cpu,enthusiast,"Procesador insignia Ryzen 9 X3D basado en Zen 5 (Granite Ridge X3D), orientado a gaming extremo, creación y multitarea intensiva. Ofrece 16 núcleos y 32 hilos, 4.3 GHz base, boost de hasta 5.7 GHz, 144 MB de caché total (L2+L3) con 2nd Gen AMD 3D V-Cache, DDR5-5600, PCIe 5.0 y gráficos Radeon integrados.",699,2025-03-12,2025,"{""pcie"":5,""socket"":""AM5"",""chipsets"":""A620, B650, B650E, X670, X670E, B840, B850, X870, X870E"",""ram_type"":""DDR5"",""ram_frecuency"":5600,""ram_max_support"":256}","{""tdp"":170,""cache"":{""l1"":1280,""l2"":16384,""l3"":131072},""cores"":16,""threads"":32,""power_base"":170,""architecture"":""Zen 5 (Granite Ridge X3D)"",""base_frequency"":4.3,""efficency_cores"":0,""power_turbo_max"":230,""turbo_frequency"":5.7}","[{""name"":""2nd Gen AMD 3D V-Cache"",""description"":""Caché L3 apilada de segunda generación para mejorar el rendimiento en cargas sensibles a caché.""},{""name"":""Zen 5 Architecture"",""description"":""Arquitectura AMD Zen 5 de alta eficiencia y mayor IPC para escritorio.""},{""name"":""AMD EXPO"",""description"":""Perfiles de overclocking de memoria DDR5 optimizados para plataforma AM5.""},{""name"":""Precision Boost 2"",""description"":""Ajusta dinámicamente la frecuencia según carga, temperatura y margen eléctrico.""},{""name"":""TSMC 4nm FinFET"",""description"":""Proceso de fabricación avanzado para los chiplets de CPU Zen 5.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte de conectividad PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""AMD Radeon Graphics"",""description"":""Gráficos integrados Radeon de 2 núcleos para salida de vídeo y uso básico.""},{""name"":""Unlocked for Overclocking"",""description"":""Multiplicador desbloqueado para ajuste manual de frecuencias y voltajes.""},{""name"":""AMD Ryzen Master"",""description"":""Herramienta de monitorización y ajuste para procesadores AMD Ryzen compatibles.""}]","{""passmark_score"":70107,""cinebench_multi"":42246,""geekbench_single"":3064}","[""Zen 5"",""3D V-Cache"",""AM5"",""Flagship Gaming"",""Enthusiast"",""16 Cores""]",2026-08-16 18:46:00+00,769
cpu-intel-core-i3-12100,intel-core-i3-12100,gaming,Intel Core i3-12100,Intel,cpu,budget,"Procesador Intel Core i3 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 4 Performance-cores y 8 hilos, frecuencia base de 3.3 GHz, turbo máximo de hasta 4.3 GHz, 12 MB de Intel Smart Cache, 5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 730.",129,2022-01-04,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":60,""cache"":{""l1"":320,""l2"":5120,""l3"":12288},""cores"":4,""threads"":8,""power_base"":60,""architecture"":""Alder Lake-S"",""base_frequency"":3.3,""efficency_cores"":0,""power_turbo_max"":89,""turbo_frequency"":4.3}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura Intel de 12ª generación con núcleos Performance Golden Cove.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":12498,""cinebench_multi"":8443,""geekbench_single"":2115}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i3"",""4 Cores""]",2026-08-16 20:24:00+00,118.68
cpu-intel-core-i3-12300,intel-core-i3-12300,gaming,Intel Core i3-12300,Intel,cpu,budget,"Procesador Intel Core i3 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 4 Performance-cores y 8 hilos, frecuencia base de 3.5 GHz, turbo máximo de hasta 4.4 GHz, 12 MB de Intel Smart Cache, 5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 730.",157,2022-01-04,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":60,""cache"":{""l1"":320,""l2"":5120,""l3"":12288},""cores"":4,""threads"":8,""power_base"":60,""architecture"":""Alder Lake-S"",""base_frequency"":3.5,""efficency_cores"":0,""power_turbo_max"":89,""turbo_frequency"":4.4}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura Intel de 12ª generación con núcleos Performance Golden Cove.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":14367,""cinebench_multi"":8557,""geekbench_single"":2180}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i3"",""4 Cores""]",2026-08-16 20:24:00+00,144.44
cpu-intel-core-i5-12400,intel-core-i5-12400,gaming,Intel Core i5-12400,Intel,cpu,mid-range,"Procesador Intel Core i5 de 12ª generación basado en Alder Lake-S para LGA1700. Integra 6 Performance-cores y 12 hilos, frecuencia base de 2.5 GHz, turbo máximo de hasta 4.4 GHz, 18 MB de Intel Smart Cache, 7.5 MB de caché L2, soporte DDR5-4800/DDR4-3200, PCIe 5.0 y gráficos Intel UHD 730.",221,2022-01-04,2022,"{""pcie"":5,""socket"":""LGA 1700"",""chipsets"":""H610, B660, H670, Z690, B760, H770, Z790"",""ram_type"":""DDR5/DDR4"",""ram_frecuency"":4800,""ram_max_support"":128}","{""tdp"":65,""cache"":{""l1"":480,""l2"":7680,""l3"":18432},""cores"":6,""threads"":12,""power_base"":65,""architecture"":""Alder Lake-S"",""base_frequency"":2.5,""efficency_cores"":0,""power_turbo_max"":117,""turbo_frequency"":4.4}","[{""name"":""Alder Lake Architecture"",""description"":""Arquitectura Intel de 12ª generación con núcleos Performance Golden Cove.""},{""name"":""Intel Turbo Boost Technology 2.0"",""description"":""Aumenta dinámicamente la frecuencia bajo carga cuando hay margen térmico y eléctrico.""},{""name"":""Intel UHD Graphics 730"",""description"":""Gráficos integrados con soporte de salida de vídeo y Quick Sync.""},{""name"":""Intel Quick Sync Video"",""description"":""Aceleración por hardware para codificación y descodificación de vídeo.""},{""name"":""Intel Deep Learning Boost"",""description"":""Acelera cargas de inferencia mediante instrucciones optimizadas.""},{""name"":""PCIe 5.0 Support"",""description"":""Soporte PCI Express 5.0 para GPU y almacenamiento compatible.""},{""name"":""DDR5 and DDR4 Support"",""description"":""Compatibilidad oficial con memoria DDR5-4800 y DDR4-3200.""},{""name"":""Intel Laminar RM1 Cooler"",""description"":""Disipador Intel Laminar RM1 incluido en versiones retail compatibles.""}]","{""passmark_score"":19554,""cinebench_multi"":12454,""geekbench_single"":2248}","[""Alder Lake"",""LGA 1700"",""DDR5"",""DDR4"",""PCIe 5.0"",""Intel Core i5"",""6 Cores""]",2026-08-16 20:24:00+00,203.32
