id,slug,market_segment,name,brand,type,category,description,price_base_usd,release_date,release_year,compatibility,specs,technologies,benchmarks,tags,created_at,price_base_eur
ssd-samsung-980-pro-1tb,samsung-980-pro-1tb,high-performance,Samsung 980 PRO 1TB NVMe M.2 PCIe 4.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento, predecesor directo del 990 PRO. La versión de 1TB alcanza hasta 7.000 MB/s de lectura secuencial y 5.000 MB/s de escritura secuencial, con Samsung V-NAND TLC, controlador Elpis, DRAM LPDDR4 de 1GB, cifrado por hardware y 600 TBW.",229.99,2020-09-22,2020,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe 1.3c"",""dram_size"":""1GB LPDDR4"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Samsung V-NAND 3-bit MLC/TLC"",""dram_cache"":true,""read_speed"":7000,""write_speed"":5000,""energy_per_gb"":null}","[{""name"":""Samsung Elpis Controller"",""description"":""Controlador propio de Samsung para SSD NVMe PCIe 4.0.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para minimizar bajadas de rendimiento por temperatura.""},{""name"":""Nickel-Coated Controller"",""description"":""Recubrimiento térmico del controlador para mejorar disipación.""},{""name"":""Samsung Magician"",""description"":""Software de gestión, monitorización y actualización del SSD.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""}]","{""max_temp_c"":70,""crystal_disk_read"":7000,""crystal_disk_write"":5000}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Samsung"",""980 PRO"",""1TB"",""TLC"",""DRAM"",""High Performance""]",2026-08-17 15:23:00+00,211.59
ssd-samsung-980-pro-2tb,samsung-980-pro-2tb,high-performance,Samsung 980 PRO 2TB NVMe M.2 PCIe 4.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento, predecesor directo del 990 PRO. La versión de 2TB alcanza hasta 7.000 MB/s de lectura secuencial y 5.100 MB/s de escritura secuencial, con Samsung V-NAND TLC, controlador Elpis, DRAM LPDDR4 de 2GB, cifrado por hardware y 1.200 TBW.",429.99,2020-09-22,2020,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":1200,""capacity"":2000,""protocol"":""NVMe 1.3c"",""dram_size"":""2GB LPDDR4"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Samsung V-NAND 3-bit MLC/TLC"",""dram_cache"":true,""read_speed"":7000,""write_speed"":5100,""energy_per_gb"":null}","[{""name"":""Samsung Elpis Controller"",""description"":""Controlador propio de Samsung para SSD NVMe PCIe 4.0.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para minimizar bajadas de rendimiento por temperatura.""},{""name"":""Nickel-Coated Controller"",""description"":""Recubrimiento térmico del controlador para mejorar disipación.""},{""name"":""Samsung Magician"",""description"":""Software de gestión, monitorización y actualización del SSD.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""}]","{""max_temp_c"":70,""crystal_disk_read"":7000,""crystal_disk_write"":5100}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Samsung"",""980 PRO"",""2TB"",""TLC"",""DRAM"",""High Performance""]",2026-08-17 15:23:00+00,395.59
ssd-samsung-990-evo-1tb,samsung-990-evo-1tb,mainstream,Samsung 990 EVO 1TB NVMe M.2 PCIe 4.0/5.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 de gama equilibrada con soporte PCIe 4.0 x4 y PCIe 5.0 x2. La versión de 1TB alcanza hasta 5.000 MB/s de lectura secuencial y 4.200 MB/s de escritura secuencial, usa Samsung V-NAND TLC, diseño sin DRAM con Host Memory Buffer y ofrece 600 TBW de resistencia.",124.99,2024-01-23,2024,"{""pcie_lanes"":""PCIe 4.0 x4 / PCIe 5.0 x2"",""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe 2.0"",""interface"":""PCIe 4.0 x4 / PCIe 5.0 x2"",""nand_type"":""Samsung V-NAND 3-TLC"",""dram_cache"":false,""read_speed"":5000,""write_speed"":4200,""energy_per_gb"":null}","[{""name"":""Host Memory Buffer"",""description"":""Usa memoria del sistema para mejorar rendimiento en diseño sin DRAM.""},{""name"":""Samsung Magician"",""description"":""Software de gestión, migración, monitorización y actualización del SSD.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para mantener rendimiento estable.""},{""name"":""Modern Standby"",""description"":""Soporte para estados modernos de reposo en sistemas compatibles.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""}]","{""max_temp_c"":70,""crystal_disk_read"":5000,""crystal_disk_write"":4200}","[""NVMe"",""PCIe 4.0"",""PCIe 5.0 x2"",""M.2 2280"",""Samsung"",""990 EVO"",""1TB"",""DRAM-less"",""HMB""]",2026-08-17 15:23:00+00,169.99
ssd-samsung-990-evo-2tb,samsung-990-evo-2tb,mainstream,Samsung 990 EVO 2TB NVMe M.2 PCIe 4.0/5.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 de gama equilibrada con soporte PCIe 4.0 x4 y PCIe 5.0 x2. La versión de 2TB alcanza hasta 5.000 MB/s de lectura secuencial y 4.200 MB/s de escritura secuencial, usa Samsung V-NAND TLC, diseño sin DRAM con Host Memory Buffer y ofrece 1.200 TBW de resistencia.",209.99,2024-01-23,2024,"{""pcie_lanes"":""PCIe 4.0 x4 / PCIe 5.0 x2"",""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":1200,""capacity"":2000,""protocol"":""NVMe 2.0"",""interface"":""PCIe 4.0 x4 / PCIe 5.0 x2"",""nand_type"":""Samsung V-NAND 3-TLC"",""dram_cache"":false,""read_speed"":5000,""write_speed"":4200,""energy_per_gb"":null}","[{""name"":""Host Memory Buffer"",""description"":""Usa memoria del sistema para mejorar rendimiento en diseño sin DRAM.""},{""name"":""Samsung Magician"",""description"":""Software de gestión, migración, monitorización y actualización del SSD.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para mantener rendimiento estable.""},{""name"":""Modern Standby"",""description"":""Soporte para estados modernos de reposo en sistemas compatibles.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""}]","{""max_temp_c"":70,""crystal_disk_read"":5000,""crystal_disk_write"":4200}","[""NVMe"",""PCIe 4.0"",""PCIe 5.0 x2"",""M.2 2280"",""Samsung"",""990 EVO"",""2TB"",""DRAM-less"",""HMB""]",2026-08-17 15:23:00+00,259.99
ssd-samsung-990-pro-1tb,samsung-990-pro-1tb,high-performance,Samsung 990 PRO 1TB NVMe M.2 PCIe 4.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento para gaming, productividad y creación de contenido. La versión de 1TB alcanza hasta 7.450 MB/s de lectura secuencial y 6.900 MB/s de escritura secuencial, con Samsung V-NAND TLC, controlador propio, DRAM LPDDR4 de 1GB, cifrado por hardware y 600 TBW de resistencia.",179.00,2022-08-24,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe 2.0"",""dram_size"":""1GB LPDDR4"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Samsung V-NAND 3-bit TLC"",""dram_cache"":true,""read_speed"":7450,""write_speed"":6900,""energy_per_gb"":null}","[{""name"":""Samsung Magician"",""description"":""Software de gestión, monitorización, actualización de firmware y optimización del SSD.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para mantener rendimiento estable y evitar sobrecalentamiento.""},{""name"":""Intelligent TurboWrite 2.0"",""description"":""Caché SLC dinámica para mejorar escrituras de ráfaga.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""},{""name"":""PCIe 4.0 x4"",""description"":""Interfaz NVMe de alto ancho de banda para plataformas PCIe Gen4.""}]","{""max_temp_c"":70,""crystal_disk_read"":7450,""crystal_disk_write"":6900}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Samsung"",""990 PRO"",""1TB"",""TLC"",""DRAM"",""High Performance""]",2026-08-17 15:23:00+00,211.99
ssd-samsung-990-pro-2tb,samsung-990-pro-2tb,high-performance,Samsung 990 PRO 2TB NVMe M.2 PCIe 4.0 SSD,Samsung,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento para gaming, productividad y creación de contenido. La versión de 2TB alcanza hasta 7.450 MB/s de lectura secuencial y 6.900 MB/s de escritura secuencial, con Samsung V-NAND TLC, controlador propio, DRAM LPDDR4 de 2GB, cifrado por hardware y 1.200 TBW de resistencia.",309.00,2022-08-24,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":1200,""capacity"":2000,""protocol"":""NVMe 2.0"",""dram_size"":""2GB LPDDR4"",""interface"":""PCIe 4.0 x4"",""nand_type"":""Samsung V-NAND 3-bit TLC"",""dram_cache"":true,""read_speed"":7450,""write_speed"":6900,""energy_per_gb"":null}","[{""name"":""Samsung Magician"",""description"":""Software de gestión, monitorización, actualización de firmware y optimización del SSD.""},{""name"":""Dynamic Thermal Guard"",""description"":""Control térmico para mantener rendimiento estable y evitar sobrecalentamiento.""},{""name"":""Intelligent TurboWrite 2.0"",""description"":""Caché SLC dinámica para mejorar escrituras de ráfaga.""},{""name"":""Hardware Encryption"",""description"":""Cifrado AES 256-bit, TCG Opal 2.0 y Encrypted Drive IEEE1667.""},{""name"":""PCIe 4.0 x4"",""description"":""Interfaz NVMe de alto ancho de banda para plataformas PCIe Gen4.""}]","{""max_temp_c"":70,""crystal_disk_read"":7450,""crystal_disk_write"":6900}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""Samsung"",""990 PRO"",""2TB"",""TLC"",""DRAM"",""High Performance""]",2026-08-17 15:23:00+00,387.99
ssd-sandisk-ultra-3d-1tb,sandisk-ultra-3d-1tb,mainstream,"SanDisk Ultra 3D 1TB 2.5"" SATA III SSD",SanDisk,storage,sata,"Otra opción popular y muy fiable para SATA. Con tecnología nCache 2.0 y 3D NAND, alcanza hasta 560 MB/s de lectura secuencial y 530 MB/s de escritura.",129.99,2017-08-30,2017,"{""form_factor"":""2.5-inch"",""pcie_generation"":0}","{""tbw"":400,""capacity"":1000,""nand_type"":""3D TLC NAND"",""read_speed"":560,""write_speed"":530,""energy_per_gb"":0.8}","[{""name"":""nCache 2.0"",""description"":""Optimiza las velocidades mediante la escritura en un búfer SLC interno rápido antes de transferir al arreglo 3D NAND.""},{""name"":""Resistencia a Golpes"",""description"":""Diseño sin piezas móviles para proteger los datos frente a golpes o caídas.""}]","{""max_temp_c"":53,""crystal_disk_read"":558,""crystal_disk_write"":528}","[""SATA"",""2.5-inch"",""Mainstream"",""400 TBW"",""nCache 2.0""]",2026-05-03 17:18:05+00,119.99
ssd-wd-black-sn850x-1tb,wd-black-sn850x-1tb,high-performance,WD_BLACK SN850X 1TB NVMe M.2 PCIe 4.0 SSD,Western Digital,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento orientado a gaming. La versión de 1TB sin disipador alcanza hasta 7.300 MB/s de lectura secuencial y 6.300 MB/s de escritura secuencial, usa SanDisk TLC 3D NAND, cuenta con 600 TBW y soporte de WD_BLACK Dashboard con Game Mode 2.0.",189.99,2022-05-09,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""SanDisk TLC 3D NAND"",""dram_cache"":true,""read_speed"":7300,""write_speed"":6300,""energy_per_gb"":null}","[{""name"":""WD_BLACK Dashboard"",""description"":""Software para monitorizar estado del SSD y activar funciones de gaming.""},{""name"":""Game Mode 2.0"",""description"":""Modo específico del SN850X para optimizar experiencia de juego en Windows.""},{""name"":""nCache Technology"",""description"":""Tecnología de caché de Western Digital para acelerar operaciones de escritura.""},{""name"":""Adaptive Thermal Management"",""description"":""Gestión térmica adaptativa para mantener rendimiento sostenido.""},{""name"":""DirectStorage Support"",""description"":""Compatible con flujos de carga modernos en juegos con Microsoft DirectStorage.""}]","{""max_temp_c"":85,""crystal_disk_read"":7300,""crystal_disk_write"":6300}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""WD_BLACK"",""SN850X"",""1TB"",""TLC"",""Gaming"",""High Performance""]",2026-08-17 15:23:00+00,174.79
ssd-wd-black-sn850x-2tb,wd-black-sn850x-2tb,high-performance,WD_BLACK SN850X 2TB NVMe M.2 PCIe 4.0 SSD,Western Digital,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de alto rendimiento orientado a gaming. La versión de 2TB sin disipador alcanza hasta 7.300 MB/s de lectura secuencial y 6.600 MB/s de escritura secuencial, usa SanDisk TLC 3D NAND, cuenta con 1.200 TBW y soporte de WD_BLACK Dashboard con Game Mode 2.0.",289.99,2022-05-09,2022,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":1200,""capacity"":2000,""protocol"":""NVMe"",""interface"":""PCIe 4.0 x4"",""nand_type"":""SanDisk TLC 3D NAND"",""dram_cache"":true,""read_speed"":7300,""write_speed"":6600,""energy_per_gb"":null}","[{""name"":""WD_BLACK Dashboard"",""description"":""Software para monitorizar estado del SSD y activar funciones de gaming.""},{""name"":""Game Mode 2.0"",""description"":""Modo específico del SN850X para optimizar experiencia de juego en Windows.""},{""name"":""nCache Technology"",""description"":""Tecnología de caché de Western Digital para acelerar operaciones de escritura.""},{""name"":""Adaptive Thermal Management"",""description"":""Gestión térmica adaptativa para mantener rendimiento sostenido.""},{""name"":""DirectStorage Support"",""description"":""Compatible con flujos de carga modernos en juegos con Microsoft DirectStorage.""}]","{""max_temp_c"":85,""crystal_disk_read"":7300,""crystal_disk_write"":6600}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""WD_BLACK"",""SN850X"",""2TB"",""TLC"",""Gaming"",""High Performance""]",2026-08-17 15:23:00+00,266.79
ssd-wd-blue-sn580-1tb,wd-blue-sn580-1tb,mainstream,WD Blue SN580 1TB NVMe M.2 PCIe 4.0 SSD,Western Digital,storage,nvme,"SSD NVMe M.2 2280 PCIe 4.0 x4 de gama media con buena relación calidad-precio. La versión de 1TB alcanza hasta 4.150 MB/s de lectura secuencial y 4.150 MB/s de escritura secuencial, usa WDC TLC NAND, diseño sin DRAM con nCache 4.0, bajo consumo y 600 TBW de resistencia.",49.99,2023-06-28,2023,"{""form_factor"":""M.2 2280"",""pcie_generation"":4}","{""tbw"":600,""capacity"":1000,""protocol"":""NVMe 1.4"",""interface"":""PCIe 4.0 x4"",""nand_type"":""WDC TLC NAND"",""dram_cache"":false,""read_speed"":4150,""write_speed"":4150,""energy_per_gb"":null}","[{""name"":""nCache 4.0"",""description"":""Tecnología de caché de Western Digital para acelerar copias y escrituras de archivos grandes.""},{""name"":""DRAM-less Design"",""description"":""Diseño sin DRAM dedicado para reducir coste y consumo.""},{""name"":""TCG Pyrite 2.01"",""description"":""Soporte de seguridad TCG Pyrite y paso de seguridad ATA sobre NVMe.""},{""name"":""Low Power Operation"",""description"":""Diseñado para bajo consumo en portátiles y equipos compactos.""},{""name"":""5-Year Limited Warranty"",""description"":""Garantía limitada de 5 años o hasta alcanzar el límite TBW.""}]","{""max_temp_c"":85,""crystal_disk_read"":4150,""crystal_disk_write"":4150}","[""NVMe"",""PCIe 4.0"",""M.2 2280"",""WD Blue"",""SN580"",""1TB"",""TLC"",""DRAM-less"",""Budget""]",2026-08-17 15:23:00+00,45.99
ssd-wd-green-1tb,western-digital-green-1tb,budget-entry,"Western Digital Green 1TB 2.5"" SATA III SSD",Western Digital,storage,sata,Muy común en actualizaciones de portátiles y equipos de oficina. Ofrece consumo de energía ultra bajo y velocidades de lectura de hasta 545 MB/s y escritura de 430 MB/s.,84.99,2018-10-02,2018,"{""form_factor"":""2.5-inch"",""pcie_generation"":0}","{""tbw"":80,""capacity"":1000,""nand_type"":""SLC/TLC NAND"",""read_speed"":545,""write_speed"":430,""energy_per_gb"":0.7}","[{""name"":""Low Power Mode"",""description"":""Consumo de energía activo extremadamente bajo para maximizar la autonomía de portátiles.""},{""name"":""WD SSD Dashboard"",""description"":""Software de monitoreo para diagnóstico y control de salud del disco.""}]","{""max_temp_c"":50,""crystal_disk_read"":540,""crystal_disk_write"":425}","[""SATA"",""2.5-inch"",""Budget Entry"",""Low Power"",""Office Use""]",2026-05-03 17:18:04+00,79.99
ssd-wd-sn570-1tb,western-digital-blue-sn570-1tb,budget-entry,Western Digital Blue SN570 1TB NVMe M.2 SSD,Western Digital,storage,nvme,"Un clásico para builds de presupuesto con buen rendimiento. Alcanza hasta 3.500 MB/s de lectura secuencial y 3.000 MB/s de escritura, ideal para creadores de contenido y ensambles económicos.",109.99,2021-10-18,2021,"{""form_factor"":""M.2 2280"",""pcie_generation"":3}","{""tbw"":600,""capacity"":1000,""nand_type"":""3D NAND TLC"",""read_speed"":3500,""write_speed"":3000,""energy_per_gb"":0.5}","[{""name"":""nCache 3.0"",""description"":""Tecnología de caché en capas para optimización de rendimiento de escritura.""},{""name"":""Western Digital SSD Dashboard"",""description"":""Monitoreo del estado de la unidad, espacio disponible y temperatura.""}]","{""max_temp_c"":68,""crystal_disk_read"":3490,""crystal_disk_write"":2980}","[""NVMe"",""PCIe 3.0"",""Budget Entry"",""M.2 2280"",""600 TBW""]",2026-05-03 17:17:21+00,99.99
